no,ticker,name,industry_code,industry
517,023800,인지컨트롤스,033003,자동차 신품 부품 제조업
518,034590,인천도시가스,043502,연료용 가스 제조 및 배관공급업
519,129260,인터지스,084903,도로 화물 운송업
520,023810,인팩,033003,자동차 신품 부품 제조업
521,249420,일동제약,032102,의약품 제조업
522,000230,일동홀딩스,116409,기타 금융업
523,013360,일성건설,064102,토목 건설업
524,003120,일성신약,032102,의약품 제조업
525,003200,일신방직,031301,방적 및 가공사 제조업
526,007110,일신석재,074606,"건축자재, 철물 및 난방장치 도매업"
527,007570,일양약품,032102,의약품 제조업
528,008500,일정실업,031303,편조원단 제조업
529,081000,일진다이아,032004,기타 화학제품 제조업
530,020760,일진디스플,032601,반도체 제조업
531,020150,일진머티리얼즈,032602,전자부품 제조업
532,103590,일진전기,032803,절연선 및 케이블 제조업
533,015860,일진홀딩스,116409,기타 금융업
534,226320,잇츠한불,074604,생활용품 도매업
535,033240,자화전자,032602,전자부품 제조업
536,000950,전방,031301,방적 및 가공사 제조업
537,194370,제이에스코퍼레이션,031501,"가죽, 가방 및 유사제품 제조업"
538,025620,제이준코스메틱,032004,기타 화학제품 제조업
539,030000,제일기획,137103,광고업
540,271980,제일약품,032102,의약품 제조업
541,001560,제일연마,032309,기타 비금속 광물제품 제조업
542,002620,제일파마홀딩스,137105,회사 본부 및 경영 컨설팅 서비스업
543,006220,제주은행,116401,은행 및 저축기관
544,089590,제주항공,085101,항공 여객 운송업
545,004910,조광페인트,032004,기타 화학제품 제조업
546,004700,조광피혁,031501,"가죽, 가방 및 유사제품 제조업"
547,001550,조비,032003,"비료, 농약 및 살균, 살충제 제조업"
548,000480,조선내화,032302,"내화, 비내화 요업제품 제조업"
549,120030,조선선재,032509,기타 금속 가공제품 제조업
550,018470,조일알미늄,032402,1차 비철금속 제조업
551,002600,조흥,031007,기타 식품 제조업
552,185750,종근당,032102,의약품 제조업
553,063160,종근당바이오,032102,의약품 제조업
554,001630,종근당홀딩스,116409,기타 금융업
555,044380,주연테크,032603,컴퓨터 및 주변장치 제조업
556,013870,지엠비코리아,033003,자동차 신품 부품 제조업
557,071320,지역난방공사,043503,"증기, 냉·온수 및 공기조절 공급업"
558,010580,지코,033003,자동차 신품 부품 제조업
559,035000,지투알,137105,회사 본부 및 경영 컨설팅 서비스업
560,088790,진도,074607,기타 전문 도매업
561,003780,진양산업,032202,플라스틱제품 제조업
562,010640,진양폴리우레탄,032001,기초 화학물질 제조업
563,100250,진양홀딩스,116409,기타 금융업
564,051630,진양화학,032202,플라스틱제품 제조업
565,272450,진에어,085101,항공 여객 운송업
566,011000,진원생명과학,032102,의약품 제조업
567,002780,진흥기업,064102,토목 건설업
568,009310,참엔지니어링,032902,특수 목적용 기계 제조업
569,000650,천일고속,084902,육상 여객 운송업
570,012600,청호컴넷,032901,일반 목적용 기계 제조업
571,033250,체시스,033003,자동차 신품 부품 제조업
572,035720,카카오,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
573,006380,카프로,032001,기초 화학물질 제조업
574,029460,케이씨,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
575,002380,케이씨씨,032004,기타 화학제품 제조업
576,281820,케이씨텍,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
577,009070,케이씨티시,084903,도로 화물 운송업
578,145270,케이탑리츠,126801,부동산 임대 및 공급업
579,030200,케이티,106102,전기 통신업
580,058860,케이티스,106309,기타 정보 서비스업
581,053210,케이티스카이라이프,106002,텔레비전 방송업
582,033780,케이티앤지,031201,담배 제조업
583,900140,코라오홀딩스,116409,기타 금융업
584,007810,코리아써키트,032602,전자부품 제조업
585,152330,코리아오토글라스,032301,유리 및 유리제품 제조업
586,003690,코리안리,116502,재 보험업
587,192820,코스맥스,032004,기타 화학제품 제조업
588,044820,코스맥스비티아이,116409,기타 금융업
589,005070,코스모신소재,032004,기타 화학제품 제조업
590,005420,코스모화학,032004,기타 화학제품 제조업
591,071950,코아스,033201,가구 제조업
592,002020,코오롱,116409,기타 금융업
593,003070,코오롱글로벌,064102,토목 건설업
594,144620,코오롱머티리얼,032005,화학섬유 제조업
595,120110,코오롱인더,032005,화학섬유 제조업
596,138490,코오롱플라스틱,032002,합성고무 및 플라스틱 물질 제조업
597,021240,코웨이,199609,그외 기타 개인 서비스업
598,031820,콤텍시스템,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
599,192400,쿠쿠홀딩스,032805,가정용 기기 제조업
600,284740,쿠쿠홈시스,147602,개인 및 가정용품 임대업
601,264900,크라운제과,031007,기타 식품 제조업
602,005740,크라운해태홀딩스,116409,기타 금융업
603,039490,키움증권,116601,금융 지원 서비스업
604,012170,키위미디어그룹,074607,기타 전문 도매업
605,015890,태경산업,032001,기초 화학물질 제조업
606,006890,태경화학,032001,기초 화학물질 제조업
607,003240,태광산업,032005,화학섬유 제조업
608,011280,태림포장,031702,"골판지, 종이 상자 및 종이용기 제조업"
609,004100,태양금속공업,033003,자동차 신품 부품 제조업
610,009410,태영건설,064102,토목 건설업
611,001420,태원물산,033003,자동차 신품 부품 제조업
612,007980,태평양물산,031401,봉제의복 제조업
613,055490,테이팩스,032202,플라스틱제품 제조업
614,078000,텔코웨어,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
615,214420,토니모리,032004,기타 화학제품 제조업
616,140890,트러스제7호,126801,부동산 임대 및 공급업
617,084870,티비에이치글로벌,031401,봉제의복 제조업
618,019180,티에이치엔,032809,기타 전기장비 제조업
619,004870,티웨이홀딩스,032601,반도체 제조업
620,134790,팀스,033201,가구 제조업
621,005690,파미셀,032101,기초 의약물질 및 생물학적 제제 제조업
622,036580,팜스코,031006,"곡물가공품, 전분 및 전분제품 제조업"
623,028670,팬오션,085001,해상 운송업
624,010820,퍼스텍,032502,무기 및 총포탄 제조업
625,016800,퍼시스,033201,가구 제조업
626,001020,페이퍼코리아,031701,"펄프, 종이 및 판지 제조업"
627,090080,평화산업,033003,자동차 신품 부품 제조업
628,010770,평화홀딩스,116409,기타 금융업
629,005490,포스코,032401,1차 철강 제조업
630,058430,포스코강판,032401,1차 철강 제조업
631,047050,포스코대우,074601,상품 중개업
632,017810,풀무원,116409,기타 금융업
633,103140,풍산,032402,1차 비철금속 제조업
634,005810,풍산홀딩스,116409,기타 금융업
635,033180,필룩스,032602,전자부품 제조업
636,086790,하나금융지주,116409,기타 금융업
637,099340,하나니켈1호,116402,신탁업 및 집합투자업
638,099350,하나니켈2호,116402,신탁업 및 집합투자업
639,039130,하나투어,147502,여행사 및 기타 여행보조 서비스업
640,172580,하이골드12호,147601,운송장비 임대업
641,153360,하이골드3호,147601,운송장비 임대업
642,159650,하이골드8호,147601,운송장비 임대업
643,071090,하이스틸,032401,1차 철강 제조업
644,019490,하이트론씨스템즈,032605,영상 및 음향기기 제조업
645,000080,하이트진로,031101,알코올음료 제조업
646,000140,하이트진로홀딩스,116409,기타 금융업
647,152550,한국ANKOR유전,116402,신탁업 및 집합투자업
648,036460,한국가스공사,043502,연료용 가스 제조 및 배관공급업
649,005430,한국공항,085209,기타 운송관련 서비스업
650,071050,한국금융지주,116409,기타 금융업
651,010040,한국내화,032302,"내화, 비내화 요업제품 제조업"
652,025540,한국단자공업,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
653,004090,한국석유공업,032309,기타 비금속 광물제품 제조업
654,002200,한국수출포장공업,031702,"골판지, 종이 상자 및 종이용기 제조업"
655,002960,한국쉘석유,031902,석유 정제품 제조업
656,002000,한국유리공업,032301,유리 및 유리제품 제조업
657,123890,한국자산신탁,116402,신탁업 및 집합투자업
658,015760,한국전력공사,043501,전기업
659,006200,한국전자홀딩스,116409,기타 금융업
660,002300,한국제지,031701,"펄프, 종이 및 판지 제조업"
661,023350,한국종합기술,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업"
662,025890,한국주강,032902,특수 목적용 기계 제조업
663,000970,한국주철관공업,032401,1차 철강 제조업
664,104700,한국철강,032401,1차 철강 제조업
665,017960,한국카본,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업"
666,161890,한국콜마,032004,기타 화학제품 제조업
667,024720,한국콜마홀딩스,116409,기타 금융업
668,161390,한국타이어,032201,고무제품 제조업
669,000240,한국타이어월드와이드,116409,기타 금융업
670,034830,한국토지신탁,116402,신탁업 및 집합투자업
671,007280,한국특수형강,032401,1차 철강 제조업
672,168490,한국패러랠,116402,신탁업 및 집합투자업
673,010100,한국프랜지공업,033003,자동차 신품 부품 제조업
674,047810,한국항공우주,033103,"항공기,우주선 및 부품 제조업"
675,123690,한국화장품,074604,생활용품 도매업
676,003350,한국화장품제조,032004,기타 화학제품 제조업
677,011500,한농화성,032004,기타 화학제품 제조업
678,002390,한독,032102,의약품 제조업
679,014790,한라,064102,토목 건설업
680,060980,한라홀딩스,116409,기타 금융업
681,053690,한미글로벌,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업"
682,042700,한미반도체,032902,특수 목적용 기계 제조업
683,008930,한미사이언스,116409,기타 금융업
684,128940,한미약품,032102,의약품 제조업
685,009240,한샘,074604,생활용품 도매업
686,020000,한섬,031401,봉제의복 제조업
687,003680,한성기업,031002,수산물 가공 및 저장 처리업
688,105630,한세실업,031401,봉제의복 제조업
689,069640,한세엠케이,074704,"섬유, 의복, 신발 및 가죽제품 소매업"
690,016450,한세예스24홀딩스,116409,기타 금융업
691,009180,한솔로지스틱스,085209,기타 운송관련 서비스업
692,213500,한솔제지,031701,"펄프, 종이 및 판지 제조업"
693,014680,한솔케미칼,032001,기초 화학물질 제조업
694,004710,한솔테크닉스,032602,전자부품 제조업
695,010420,한솔피엔에스,074607,기타 전문 도매업
696,004150,한솔홀딩스,116409,기타 금융업
697,025750,한솔홈데코,031601,제재 및 목재 가공업
698,004960,한신공영,064101,건물 건설업
699,011700,한신기계공업,032901,일반 목적용 기계 제조업
700,001750,한양증권,116601,금융 지원 서비스업
701,018880,한온시스템,032901,일반 목적용 기계 제조업
702,009420,한올바이오파마,032102,의약품 제조업
703,014130,한익스프레스,084903,도로 화물 운송업
704,003300,한일시멘트,032303,"시멘트, 석회, 플라스터 및 그 제품 제조업"
705,002220,한일철강,032401,1차 철강 제조업
706,051600,한전KPS,064203,전기 및 통신 공사업
707,052690,한전기술,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업"
708,130660,한전산업,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업"
709,002320,한진,084903,도로 화물 운송업
710,097230,한진중공업,064102,토목 건설업
711,003480,한진중공업홀딩스,116409,기타 금융업
712,180640,한진칼,116409,기타 금융업
713,005110,한창,074605,기계장비 및 관련 물품 도매업
714,009460,한창제지,031701,"펄프, 종이 및 판지 제조업"
715,000880,한화,032004,기타 화학제품 제조업
716,027390,한화갤러리아타임월드,074701,종합 소매업
717,088350,한화생명,116501,보험업
718,000370,한화손해보험,116501,보험업
719,009830,한화케미칼,032001,기초 화학물질 제조업
720,012450,한화테크윈,033103,"항공기,우주선 및 부품 제조업"
721,003530,한화투자증권,116601,금융 지원 서비스업
722,195870,해성디에스,032602,전자부품 제조업
723,101530,해태제과식품,031007,기타 식품 제조업
724,143210,핸즈코퍼레이션,033003,자동차 신품 부품 제조업
725,089470,현대EP,032004,기타 화학제품 제조업
726,000720,현대건설,064102,토목 건설업
727,267270,현대건설기계,032901,일반 목적용 기계 제조업
728,005440,현대그린푸드,074701,종합 소매업
729,086280,현대글로비스,085209,기타 운송관련 서비스업
730,267250,현대로보틱스,116409,기타 금융업
731,064350,현대로템,033102,철도장비 제조업
732,079430,현대리바트,033201,가구 제조업
733,012330,현대모비스,033003,자동차 신품 부품 제조업
734,010620,현대미포조선,033101,선박 및 보트 건조업
735,069960,현대백화점,074701,종합 소매업
736,004560,현대비앤지스틸,032401,1차 철강 제조업
737,012630,현대산업개발,064101,건물 건설업
738,011200,현대상선,085001,해상 운송업
739,006390,현대시멘트,032303,"시멘트, 석회, 플라스터 및 그 제품 제조업"
740,004310,현대약품,032102,의약품 제조업
741,126560,현대에이치씨엔,106002,텔레비전 방송업
742,017800,현대엘리베이터,032901,일반 목적용 기계 제조업
743,011210,현대위아,033003,자동차 신품 부품 제조업
744,267260,현대일렉트릭,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
745,005380,현대자동차,033001,자동차용 엔진 및 자동차 제조업
746,004020,현대제철,032401,1차 철강 제조업
747,011760,현대종합상사,074608,상품 종합 도매업
748,009540,현대중공업,033101,선박 및 보트 건조업
749,001500,현대차투자증권,116601,금융 지원 서비스업
750,227840,현대코퍼레이션홀딩스,074603,음·식료품 및 담배 도매업
751,001450,현대해상,116501,보험업
752,057050,현대홈쇼핑,074709,무점포 소매업
753,093240,형지엘리트,031401,봉제의복 제조업
754,003010,혜인,074605,기계장비 및 관련 물품 도매업
755,111110,호전실업,031401,봉제의복 제조업
756,008770,호텔신라,074708,기타 상품 전문 소매업
757,002460,화성산업,064101,건물 건설업
758,013520,화승알앤에이,033003,자동차 신품 부품 제조업
759,241590,화승엔터프라이즈,116409,기타 금융업
760,006060,화승인더스트리,032202,플라스틱제품 제조업
761,010690,화신,033003,자동차 신품 부품 제조업
762,133820,화인베스틸,032401,1차 철강 제조업
763,010660,화천기계,032902,특수 목적용 기계 제조업
764,000850,화천기공,032902,특수 목적용 기계 제조업
765,016580,환인제약,032102,의약품 제조업
766,032560,황금에스티,032402,1차 비철금속 제조업
767,004800,효성,032005,화학섬유 제조업
768,094280,효성 ITX,147509,기타 사업지원 서비스업
769,093370,후성,032001,기초 화학물질 제조업
770,081660,휠라코리아,074604,생활용품 도매업
771,005870,휴니드테크놀러지스,032604,통신 및 방송 장비 제조업
772,079980,휴비스,032005,화학섬유 제조업
773,005010,휴스틸,032401,1차 철강 제조업
774,069260,휴켐스,032004,기타 화학제품 제조업
775,000540,흥국화재,116501,보험업
776,003280,흥아해운,085001,해상 운송업
