no,ticker,name,industry_code,industry
1,060310,3S,032902,특수 목적용 기계 제조업
2,054620,APS홀딩스,116409,기타 금융업
3,265520,AP시스템,032902,특수 목적용 기계 제조업
4,211270,AP위성,032604,통신 및 방송 장비 제조업
5,032040,C&S자산관리,147509,기타 사업지원 서비스업
6,130960,CJ E&M,106002,텔레비전 방송업
7,035760,CJ오쇼핑,106002,텔레비전 방송업
8,051500,CJ프레시웨이,074603,음·식료품 및 담배 도매업
9,058820,CMG제약,032102,의약품 제조업
10,023460,CNH,116402,신탁업 및 집합투자업
11,065770,CS,032604,통신 및 방송 장비 제조업
12,083660,CSA 코스믹,032202,플라스틱제품 제조업
13,045890,DB라이텍,032804,전구 및 조명장치 제조업
14,068790,DMS,032902,특수 목적용 기계 제조업
15,241520,DSC인베스트먼트,116402,신탁업 및 집합투자업
16,037370,EG,074607,기타 전문 도매업
17,079190,EMW,032604,통신 및 방송 장비 제조업
18,130500,GH신소재,031309,기타 섬유제품 제조업
19,032860,GMR 머티리얼즈,053803,"해체, 선별 및 원료 재생업"
20,900290,GRT,116409,기타 금융업
21,083450,GST,032902,특수 목적용 기계 제조업
22,028150,GS홈쇼핑,106002,텔레비전 방송업
23,078150,HB테크놀러지,032902,특수 목적용 기계 제조업
24,036640,HRS,032002,합성고무 및 플라스틱 물질 제조업
25,225430,IBKS제3호스팩,116601,금융 지원 서비스업
26,254120,IBKS제5호스팩,116601,금융 지원 서비스업
27,264850,IBKS제6호스팩,116601,금융 지원 서비스업
28,276920,IBKS제7호스팩,116601,금융 지원 서비스업
29,277410,IBKS제8호스팩,116601,금융 지원 서비스업
30,095340,ISC,032602,전자부품 제조업
31,099520,ITX엠투엠,032605,영상 및 음향기기 제조업
32,067290,JW신약,032102,의약품 제조업
33,035900,JYP Ent.,105902,오디오물 출판 및 원판 녹음업
34,024120,KB오토시스,033003,자동차 신품 부품 제조업
35,021320,KCC건설,064101,건물 건설업
36,036670,KCI,032004,기타 화학제품 제조업
37,044180,KD건설,064101,건물 건설업
38,151860,KG ETS,053802,폐기물 처리업
39,046440,KG모빌리언스,105802,소프트웨어 개발 및 공급업
40,035600,KG이니시스,105802,소프트웨어 개발 및 공급업
41,060720,KH바텍,032602,전자부품 제조업
42,083470,KJ프리텍,032202,플라스틱제품 제조업
43,122450,KMH,106002,텔레비전 방송업
44,052900,KMH하이텍,032202,플라스틱제품 제조업
45,058400,KNN,106002,텔레비전 방송업
46,114450,KPX생명과학,032101,기초 의약물질 및 생물학적 제제 제조업
47,036030,KTH,106102,전기 통신업
48,060370,KT서브마린,064203,전기 및 통신 공사업
49,065150,MP그룹,074603,음·식료품 및 담배 도매업
50,219550,MP한강,074604,생활용품 도매업
51,160550,NEW,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업"
52,053290,NE능률,105801,"서적, 잡지 및 기타 인쇄물 출판업"
53,104200,NHN벅스,106309,기타 정보 서비스업
54,060250,NHN한국사이버결제,106309,기타 정보 서비스업
55,030190,NICE평가정보,106309,기타 정보 서비스업
56,024940,PN풍년,032509,기타 금속 가공제품 제조업
57,218410,RFHIC,032604,통신 및 방송 장비 제조업
58,091340,S&K폴리텍,032602,전자부품 제조업
59,019550,SBI인베스트먼트,116402,신탁업 및 집합투자업
60,950110,SBI핀테크솔루션즈,105802,소프트웨어 개발 및 공급업
61,046140,SBS콘텐츠허브,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업"
62,036120,SCI평가정보,147509,기타 사업지원 서비스업
63,099220,SDN,074605,기계장비 및 관련 물품 도매업
64,036540,SFA반도체,032601,반도체 제조업
65,255220,SG,032309,기타 비금속 광물제품 제조업
66,040610,SG&G,033003,자동차 신품 부품 제조업
67,049470,SGA,105802,소프트웨어 개발 및 공급업
68,184230,SGA솔루션즈,105802,소프트웨어 개발 및 공급업
69,090730,SIMPAC Metal,032401,1차 철강 제조업
70,232330,SK3호스팩,116601,금융 지원 서비스업
71,057500,SKC 솔믹스,032602,전자부품 제조업
72,178920,SKC코오롱PI,032202,플라스틱제품 제조업
73,036490,SK머티리얼즈,032001,기초 화학물질 제조업
74,052260,SK바이오랜드,032004,기타 화학제품 제조업
75,048550,SM C&C,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업"
76,089230,THE E&M,106309,기타 정보 서비스업
77,032540,TJ미디어,032605,영상 및 음향기기 제조업
78,048770,TPC,032901,일반 목적용 기계 제조업
79,038340,UCI,032802,일차전지 및 축전지 제조업
80,052300,W홀딩컴퍼니,085209,기타 운송관련 서비스업
81,040300,YTN,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업"
82,051390,YW,074608,상품 종합 도매업
83,052220,iMBC,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
84,079940,가비아,105802,소프트웨어 개발 및 공급업
85,078890,가온미디어,032604,통신 및 방송 장비 제조업
86,192410,감마누,032604,통신 및 방송 장비 제조업
87,024840,갑을메탈,032402,1차 비철금속 제조업
88,217730,강스템바이오텍,032101,기초 의약물질 및 생물학적 제제 제조업
89,094480,갤럭시아컴즈,105802,소프트웨어 개발 및 공급업
90,063080,게임빌,116409,기타 금융업
91,039240,경남스틸,032401,1차 철강 제조업
92,053950,경남제약,032102,의약품 제조업
93,011040,경동제약,032102,의약품 제조업
94,024910,경창산업,033003,자동차 신품 부품 제조업
95,089890,고려반도체,032902,특수 목적용 기계 제조업
96,198440,고려시멘트,032303,"시멘트, 석회, 플라스터 및 그 제품 제조업"
97,049720,고려신용정보,147509,기타 사업지원 서비스업
98,014570,고려제약,032102,의약품 제조업
99,098460,고영,032902,특수 목적용 기계 제조업
100,038530,골드퍼시픽,074604,생활용품 도매업
101,219580,골든브릿지제3호스팩,116601,금융 지원 서비스업
102,227950,골든브릿지제4호스팩,116601,금융 지원 서비스업
103,900280,골든센츄리,116409,기타 금융업
104,215000,골프존,105802,소프트웨어 개발 및 공급업
105,121440,골프존뉴딘,116409,기타 금융업
106,014200,광림,033001,자동차용 엔진 및 자동차 제조업
107,026910,광진실업,032401,1차 철강 제조업
108,090150,광진윈텍,033003,자동차 신품 부품 제조업
109,223040,교보5호스팩,116601,금융 지원 서비스업
110,267320,교보7호스팩,116601,금융 지원 서비스업
111,242040,교보비엔케이스팩,116601,금융 지원 서비스업
112,053270,구영테크,033003,자동차 신품 부품 제조업
113,066620,국보디자인,064204,실내건축 및 건축마무리 공사업
114,043650,국순당,031101,알코올음료 제조업
115,006050,국영지앤엠,032301,유리 및 유리제품 제조업
116,060480,국일신동,032402,1차 비철금속 제조업
117,078130,국일제지,031709,기타 종이 및 판지 제품 제조업
118,019010,그랜드백화점,074701,종합 소매업
119,900070,글로벌에스엠,116409,기타 금융업
120,204620,글로벌텍스프리,116601,금융 지원 서비스업
121,019660,글로본,074608,상품 종합 도매업
122,053260,금강철강,032401,1차 철강 제조업
123,036190,금화피에스시,064203,전기 및 통신 공사업
124,049080,기가레인,032902,특수 목적용 기계 제조업
125,035460,기산텔레콤,032604,통신 및 방송 장비 제조업
126,187790,나노,032001,기초 화학물질 제조업
127,151910,나노스,032703,사진장비 및 광학기기 제조업
128,121600,나노신소재,032004,기타 화학제품 제조업
129,039860,나노엔텍,032701,의료용 기기 제조업
130,091970,나노캠텍,032202,플라스틱제품 제조업
131,051490,나라엠앤디,032902,특수 목적용 기계 제조업
132,190510,나무가,032602,전자부품 제조업
133,089600,나스미디어,137103,광고업
134,138610,나이벡,032103,의료용품 및 기타 의약 관련제품 제조업
135,130580,나이스디앤비,147509,기타 사업지원 서비스업
136,036800,나이스정보통신,106102,전기 통신업
137,091590,남화토건,064101,건물 건설업
138,168330,내츄럴엔도텍,137001,자연과학 및 공학 연구개발업
139,072770,네오디안테크놀로지,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
140,212560,네오오토,033003,자동차 신품 부품 제조업
141,095660,네오위즈,105802,소프트웨어 개발 및 공급업
142,042420,네오위즈홀딩스,116409,기타 금융업
143,085910,네오티스,033003,자동차 신품 부품 제조업
144,092730,네오팜,032004,기타 화학제품 제조업
145,153460,네이블커뮤니케이션즈,105802,소프트웨어 개발 및 공급업
146,007390,네이처셀,031102,비알코올음료 및 얼음 제조업
147,033640,네패스,032601,반도체 제조업
148,087730,네패스신소재,032002,합성고무 및 플라스틱 물질 제조업
149,073070,넥센테크,033003,자동차 신품 부품 제조업
150,081970,넥스지,105802,소프트웨어 개발 및 공급업
151,089140,넥스턴,032902,특수 목적용 기계 제조업
152,065170,넥스트BT,074603,음·식료품 및 담배 도매업
153,139670,넥스트리밍,105802,소프트웨어 개발 및 공급업
154,051980,넥스트바이오홀딩스,032604,통신 및 방송 장비 제조업
155,137940,넥스트아이,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
156,092600,넥스트칩,032601,반도체 제조업
157,041140,넥슨지티,105802,소프트웨어 개발 및 공급업
158,217270,넵튠,105802,소프트웨어 개발 및 공급업
159,225570,넷게임즈,105802,소프트웨어 개발 및 공급업
160,144510,녹십자랩셀,137309,"그외 기타 전문, 과학 및 기술 서비스업"
161,031390,녹십자셀,032101,기초 의약물질 및 생물학적 제제 제조업
162,142280,녹십자엠에스,032103,의료용품 및 기타 의약 관련제품 제조업
163,065560,녹원씨아이,074607,기타 전문 도매업
164,054050,농우바이오,010101,작물 재배업
165,040160,누리텔레콤,105802,소프트웨어 개발 및 공급업
166,069140,누리플랜,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업"
167,126870,뉴로스,032901,일반 목적용 기계 제조업
168,060260,뉴보텍,032202,플라스틱제품 제조업
169,012340,뉴인텍,032602,전자부품 제조업
170,222040,뉴트리바이오텍,031007,기타 식품 제조업
171,144960,뉴파워프라즈마,032902,특수 목적용 기계 제조업
172,900100,뉴프라이드,074502,자동차 부품 및 내장품 판매업
173,085670,뉴프렉스,032602,전자부품 제조업
174,222810,닉스테크,105802,소프트웨어 개발 및 공급업
175,119860,다나와,105802,소프트웨어 개발 및 공급업
176,064260,다날,105802,소프트웨어 개발 및 공급업
177,093640,다믈멀티미디어,032601,반도체 제조업
178,039560,다산네트웍스,032604,통신 및 방송 장비 제조업
179,032190,다우데이타,074605,기계장비 및 관련 물품 도매업
180,068240,다원시스,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
181,020400,대동금속,032403,금속 주조업
182,008830,대동기어,032902,특수 목적용 기계 제조업
183,048470,대동스틸,032401,1차 철강 제조업
184,004780,대륙제관,032509,기타 금속 가공제품 제조업
185,017650,대림제지,031709,기타 종이 및 판지 제품 제조업
186,007720,대명코퍼레이션,074608,상품 종합 도매업
187,078140,대봉엘에스,032102,의약품 제조업
188,036480,대성미생물,032102,의약품 제조업
189,025440,대성엘텍,032605,영상 및 음향기기 제조업
190,027830,대성창투,116402,신탁업 및 집합투자업
191,104040,대성파인텍,033003,자동차 신품 부품 제조업
192,262830,대신밸런스제4호스팩,116601,금융 지원 서비스업
193,020180,대신정보통신,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
194,045390,대아티아이,105802,소프트웨어 개발 및 공급업
195,108380,대양전기공업,033101,선박 및 보트 건조업
196,006580,대양제지,031701,"펄프, 종이 및 판지 제조업"
197,007680,대원,064101,건물 건설업
198,048910,대원미디어,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업"
199,005710,대원산업,033003,자동차 신품 부품 제조업
200,071460,대유위니아,032805,가정용 기기 제조업
201,120240,대정화금,032001,기초 화학물질 제조업
202,003310,대주산업,031008,동물용 사료 및 조제식품 제조업
203,078600,대주전자재료,032602,전자부품 제조업
204,065690,대진디엠피,032201,고무제품 제조업
205,096350,대창솔루션,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업"
206,140520,대창스틸,032401,1차 철강 제조업
207,131220,대한과학,074605,기계장비 및 관련 물품 도매업
208,010170,대한광통신,032803,절연선 및 케이블 제조업
209,054670,대한뉴팜,032102,의약품 제조업
210,023910,대한약품,032102,의약품 제조업
211,021040,대호피앤씨,032401,1차 철강 제조업
212,067080,대화제약,032102,의약품 제조업
213,192080,더블유게임즈,105802,소프트웨어 개발 및 공급업
214,035290,더블유에프엠,105801,"서적, 잡지 및 기타 인쇄물 출판업"
215,213420,덕산네오룩스,032602,전자부품 제조업
216,077360,덕산하이메탈,116409,기타 금융업
217,090410,덕신하우징,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업"
218,263600,덕우전자,032602,전자부품 제조업
219,194480,데브시스터즈,105802,소프트웨어 개발 및 공급업
220,263800,데이타솔루션,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
221,017680,데코앤이,031401,봉제의복 제조업
222,206560,덱스터,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업"
223,067990,도이치모터스,074501,자동차 판매업
224,100130,동국S&C,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업"
225,005160,동국산업,032401,1차 철강 제조업
226,075970,동국알앤에스,032309,기타 비금속 광물제품 제조업
227,086450,동국제약,032102,의약품 제조업
228,099410,동방선기,033101,선박 및 보트 건조업
229,226440,동부스팩3호,116601,금융 지원 서비스업
230,281740,동부스팩5호,116601,금융 지원 서비스업
231,230490,동부제4호스팩,116601,금융 지원 서비스업
232,033500,동성화인텍,032001,기초 화학물질 제조업
233,025950,동신건설,064102,토목 건설업
234,088130,동아엘텍,032902,특수 목적용 기계 제조업
235,041930,동아화성,032201,고무제품 제조업
236,060380,동양에스텍,032401,1차 철강 제조업
237,079960,동양이엔피,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
238,228340,동양파일,032303,"시멘트, 석회, 플라스터 및 그 제품 제조업"
239,104460,동양피엔에프,032901,일반 목적용 기계 제조업
240,088910,동우팜투테이블,031001,"도축, 육류 가공 및 저장 처리업"
241,094170,동운아나텍,032601,반도체 제조업
242,013120,동원개발,064101,건물 건설업
243,109860,동일금속,032403,금속 주조업
244,032960,동일기연,032602,전자부품 제조업
245,023790,동일철강,032401,1차 철강 제조업
246,005290,동진쎄미켐,032001,기초 화학물질 제조업
247,025900,동화기업,031602,나무제품 제조업
248,078590,두올산업,033003,자동차 신품 부품 제조업
249,030350,드래곤플라이,105802,소프트웨어 개발 및 공급업
250,203650,드림시큐리티,105802,소프트웨어 개발 및 공급업
251,217620,디딤,095601,음식점업
252,187870,디바이스이엔지,032902,특수 목적용 기계 제조업
253,073190,디비케이,033201,가구 제조업
254,066670,디스플레이텍,032602,전자부품 제조업
255,214680,디알텍,032701,의료용 기기 제조업
256,263720,디앤씨미디어,105801,"서적, 잡지 및 기타 인쇄물 출판업"
257,109740,디에스케이,032902,특수 목적용 기계 제조업
258,033430,디에스티,074607,기타 전문 도매업
259,090710,디에스티로봇,032902,특수 목적용 기계 제조업
260,131030,디에이치피코리아,032102,의약품 제조업
261,196490,디에이테크놀로지,032902,특수 목적용 기계 제조업
262,066900,디에이피,032602,전자부품 제조업
263,127120,디엔에이링크,137001,자연과학 및 공학 연구개발업
264,092070,디엔에프,032004,기타 화학제품 제조업
265,101000,디엠씨,032902,특수 목적용 기계 제조업
266,134580,디엠티,032604,통신 및 방송 장비 제조업
267,039840,디오,032701,의료용 기기 제조업
268,079810,디이엔티,032902,특수 목적용 기계 제조업
269,113810,디젠스,033003,자동차 신품 부품 제조업
270,043360,디지아이,032603,컴퓨터 및 주변장치 제조업
271,106520,디지탈옵틱,032703,사진장비 및 광학기기 제조업
272,068930,디지털대성,168505,일반 교습 학원
273,033130,디지틀조선,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
274,033310,디케이디앤아이,032509,기타 금속 가공제품 제조업
275,105740,디케이락,032901,일반 목적용 기계 제조업
276,187220,디티앤씨,137209,기타 과학기술 서비스업
277,131180,딜리,032603,컴퓨터 및 주변장치 제조업
278,042510,라온시큐어,105802,소프트웨어 개발 및 공급업
279,050120,라이브플렉스,074604,생활용품 도매업
280,171120,라이온켐텍,032004,기타 화학제품 제조업
281,069540,라이트론,032604,통신 및 방송 장비 제조업
282,171010,램테크놀러지,032001,기초 화학물질 제조업
283,084650,랩지노믹스,137001,자연과학 및 공학 연구개발업
284,141080,레고켐바이오,137001,자연과학 및 공학 연구개발업
285,060300,레드로버,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업"
286,038390,레드캡투어,147502,여행사 및 기타 여행보조 서비스업
287,228850,레이언스,032701,의료용 기기 제조업
288,047440,레이젠,032602,전자부품 제조업
289,238120,로고스바이오,032703,사진장비 및 광학기기 제조업
290,215100,로보로보,032809,기타 전기장비 제조업
291,090360,로보스타,032902,특수 목적용 기계 제조업
292,900260,로스웰,116409,기타 금융업
293,016170,로엔,031802,기록매체 복제업
294,067730,로지시스,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
295,071280,로체시스템즈,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
296,038060,루멘스,032601,반도체 제조업
297,082800,루미마이크로,032601,반도체 제조업
298,085370,루트로닉,032701,의료용 기기 제조업
299,060240,룽투코리아,105802,소프트웨어 개발 및 공급업
300,058470,리노공업,032602,전자부품 제조업
301,039980,리노스,074704,"섬유, 의복, 신발 및 가죽제품 소매업"
302,016100,리더스코스메틱,032004,기타 화학제품 제조업
303,197210,리드,032902,특수 목적용 기계 제조업
304,012700,리드코프,074607,기타 전문 도매업
305,131100,리켐,032001,기초 화학물질 제조업
306,042500,링네트,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
307,098120,마이크로컨텍솔,032602,전자부품 제조업
308,147760,마이크로프랜드,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
309,035480,마제스타,189102,유원지 및 기타 오락관련 서비스업
310,038290,마크로젠,137309,"그외 기타 전문, 과학 및 기술 서비스업"
311,267980,매일유업,031005,낙농제품 및 식용빙과류 제조업
312,005990,매일홀딩스,116409,기타 금융업
313,127160,매직마이크로,032602,전자부품 제조업
314,093520,매커스,074605,기계장비 및 관련 물품 도매업
315,141070,맥스로텍,032902,특수 목적용 기계 제조업
316,067280,멀티캠퍼스,168506,기타 교육기관
317,072870,메가스터디,105801,"서적, 잡지 및 기타 인쇄물 출판업"
318,215200,메가스터디교육,168505,일반 교습 학원
319,133750,메가엠디,168505,일반 교습 학원
320,041920,메디아나,032701,의료용 기기 제조업
321,086900,메디톡스,032101,기초 의약물질 및 생물학적 제제 제조업
322,078160,메디포스트,032101,기초 의약물질 및 생물학적 제제 제조업
323,065650,메디프론,074605,기계장비 및 관련 물품 도매업
324,021880,메이슨캐피탈,116409,기타 금융업
325,140410,메지온,137001,자연과학 및 공학 연구개발업
326,241770,메카로,032004,기타 화학제품 제조업
327,059210,메타바이오메드,032103,의료용품 및 기타 의약 관련제품 제조업
328,058110,멕아이씨에스,032701,의료용 기기 제조업
329,096640,멜파스,032602,전자부품 제조업
330,149940,모다,032604,통신 및 방송 장비 제조업
331,080420,모다이노칩,032602,전자부품 제조업
332,080160,모두투어,147502,여행사 및 기타 여행보조 서비스업
333,100030,모바일리더,105802,소프트웨어 개발 및 공급업
334,087260,모바일어플라이언스,105802,소프트웨어 개발 및 공급업
335,101330,모베이스,032604,통신 및 방송 장비 제조업
336,250060,모비스,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
337,033200,모아텍,032602,전자부품 제조업
338,118990,모트렉스,033003,자동차 신품 부품 제조업
339,006920,모헨즈,032303,"시멘트, 석회, 플라스터 및 그 제품 제조업"
340,001810,무림SP,031701,"펄프, 종이 및 판지 제조업"
341,161570,미동앤씨네마,032605,영상 및 음향기기 제조업
342,028040,미래SCI,032309,기타 비금속 광물제품 제조업
343,095500,미래나노텍,032202,플라스틱제품 제조업
344,218150,미래생명자원,031008,동물용 사료 및 조제식품 제조업
345,265480,미래에셋대우스팩1호,116601,금융 지원 서비스업
346,239340,미래에셋제5호스팩,116601,금융 지원 서비스업
347,049950,미래컴퍼니,032902,특수 목적용 기계 제조업
348,213090,미래테크놀로지,105802,소프트웨어 개발 및 공급업
349,207760,미스터블루,106309,기타 정보 서비스업
350,059090,미코,032601,반도체 제조업
351,201490,미투온,105802,소프트웨어 개발 및 공급업
352,214180,민앤지,106309,기타 정보 서비스업
353,206640,바디텍메드,032103,의료용품 및 기타 의약 관련제품 제조업
354,018700,바른손,095601,음식점업
355,035620,바른손이앤에이,105802,소프트웨어 개발 및 공급업
356,064520,바른전자,032601,반도체 제조업
357,029480,바른테크놀로지,032604,통신 및 방송 장비 제조업
358,053030,바이넥스,032102,의약품 제조업
359,084990,바이로메드,137001,자연과학 및 공학 연구개발업
360,064550,바이오니아,032103,의료용품 및 기타 의약 관련제품 제조업
361,208710,바이오로그디바이스,032602,전자부품 제조업
362,142760,바이오리더스,137001,자연과학 및 공학 연구개발업
363,065940,바이오빌,032001,기초 화학물질 제조업
364,038460,바이오스마트,032602,전자부품 제조업
365,044480,바이오제네틱스,032201,고무제품 제조업
366,086040,바이오톡스텍,137001,자연과학 및 공학 연구개발업
367,032980,바이온,074603,음·식료품 및 담배 도매업
368,043150,바텍,032701,의료용 기기 제조업
369,267790,배럴,031401,봉제의복 제조업
370,046310,백금T&A,032604,통신 및 방송 장비 제조업
371,036620,버추얼텍,074607,기타 전문 도매업
372,177350,베셀,032902,특수 목적용 기계 제조업
373,225530,보광산업,020701,토사석 광업
374,250000,보라티알,074603,음·식료품 및 담배 도매업
375,014100,보령메디앙스,032004,기타 화학제품 제조업
376,006910,보성파워텍,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업"
377,014470,부방,116409,기타 금융업
378,008470,부스타,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업"
379,100120,뷰웍스,032701,의료용 기기 제조업
380,066980,브레인콘텐츠,106309,기타 정보 서비스업
381,064480,브리지텍,105802,소프트웨어 개발 및 공급업
382,251630,브이원텍,032902,특수 목적용 기계 제조업
383,033560,블루콤,032605,영상 및 음향기기 제조업
384,121800,비덴트,032604,통신 및 방송 장비 제조업
385,148140,비디아이,032901,일반 목적용 기계 제조업
386,200780,비씨월드제약,032102,의약품 제조업
387,141000,비아트론,032902,특수 목적용 기계 제조업
388,090460,비에이치,032602,전자부품 제조업
389,083650,비에이치아이,032901,일반 목적용 기계 제조업
